Bankrupt?, Current Ratio, Retained Earnings to Total Assets, ROA(C) before interest and depreciation before interest, Net worth/Assets
0,0.020227706,0.945253403,0.542387754,0.947123379
0,0.011779682,0.945238464,0.585287379,0.872630529
0,0.009791545,0.942342305,0.543606493,0.821870182
0,0.016725065,0.936215842,0.509384293,0.91918856
0,0.015258611,0.938498375,0.5029006,0.905402546
0,0.01416033,0.942628269,0.537074051,0.939958279
0,0.010194664,0.935820985,0.48803198,0.83278411
0,0.011556282,0.931280608,0.476673329,0.898600236
0,0.009430236,0.932555729,0.444839858,0.850107325
0,0.011625549,0.933780865,0.460000975,0.872570064
0,0.016410557,0.914525598,0.519231707,0.896423497
0,0.068898381,0.944663517,0.537756545,0.984762826
0,0.011944425,0.936561583,0.495880661,0.859630559
0,0.004223388,0.930608563,0.448691074,0.89548629
0,0.019369674,0.934396856,0.4742846,0.985276778
0,0.010937875,0.939569857,0.521376688,0.878163074
0,0.024225821,0.933241552,0.491785697,0.957644285
0,0.005119485,0.932177771,0.504996831,0.823139946
0,0.027908805,0.961396743,0.683322771,0.949511745
0,0.006316985,0.932220611,0.495539414,0.773256341
0,0.024941576,0.941665265,0.551503924,0.953321039
0,0.008858007,0.93790429,0.546580217,0.881790973
0,0.0239681,0.958845361,0.557792619,0.939565257
0,0.012063613,0.941416546,0.58972359,0.934848989
0,0.007357855,0.935066047,0.49368693,0.787677238
0,0.012667667,0.9388277,0.523619168,0.88904677
0,0.009463933,0.933452879,0.490810705,0.857544517
0,0.016365628,0.865063747,0.404377712,0.891193276
0,0.014415556,0.936543209,0.510359284,0.865707289
0,0.007510741,0.933549868,0.496855653,0.847991051
0,0.00987454,0.929882469,0.465753425,0.849502676
0,0.007410273,0.936088503,0.515331741,0.834749222
0,0.01004053,0.934406653,0.485058256,0.831030626
0,0.025271684,0.9533998,0.520157949,0.941862926
0,0.014111656,0.957369622,0.565251304,0.891435136
0,0.010435537,0.909599426,0.334324575,0.855125918
0,0.049731514,0.941079134,0.500804368,0.98128609
0,0.014512903,0.949841022,0.582703651,0.897783959
0,0.044379269,0.891987431,0.30624482,0.972186111
0,0.010005585,0.921778934,0.469360893,0.842911993
0,0.009963775,0.921932967,0.442402379,0.859902651
0,0.005888281,0.929961907,0.469360893,0.902469994
0,0.010469858,0.93255903,0.482425779,0.864437525
0,0.02189884,0.906436195,0.395700288,0.916588566
0,0.056932116,0.90337333,0.365183055,0.974181455
0,0.017918197,0.927610923,0.44230488,0.943948968
0,0.037728431,0.934422025,0.487739482,0.945702452
0,0.006646469,0.943219433,0.522936674,0.837379448
0,0.007190617,0.937672322,0.532442841,0.826374822
0,0.005992493,0.934908129,0.501828109,0.840705022
0,0.005837735,0.892577481,0.393652806,0.887656075
0,0.00742837,0.936097625,0.508994296,0.766937751
1,0.002374408,0.910578421,0.416516355,0.833479457
1,0.006172212,0.930467637,0.471310876,0.834446897
0,0.007409649,0.943416793,0.532491591,0.867430541
0,0.006743817,0.926508907,0.459123483,0.833479457
0,0.01383459,0.939647468,0.497489397,0.919097863
0,0.007721037,0.937256967,0.500219373,0.862381715
0,0.01946515,0.936023048,0.465217179,0.944160595
0,0.013063298,0.9506815,0.567932531,0.901986274
0,0.006170964,0.933608574,0.47652708,0.91858391
0,0.025709748,0.941119754,0.549261444,0.876439822
0,0.011318529,0.93556498,0.48457076,0.850077093
0,0.011675471,0.924539459,0.456734754,0.88807933
0,0.014273902,0.933466476,0.493784429,0.821567857
0,0.105719483,0.933488715,0.464242188,0.987030263
0,0.009295447,0.938114257,0.498171891,0.889590954
0,0.011098873,0.94303161,0.531077853,0.907186262
0,0.007071429,0.928611221,0.443084873,0.837077123
0,0.015270467,0.938660534,0.522546678,0.935453638
0,0.018491674,0.858601313,0.415443865,0.931855972
0,0.009483278,0.939933188,0.523326671,0.824349246
0,0.00792946,0.934573153,0.542046507,0.871693322
0,0.036963379,0.936456299,0.484424511,0.9511443
0,0.005382198,0.93640079,0.521912933,0.907549052
0,0.082392879,0.944801771,0.522546678,0.984823291
0,0.004331968,0.932639912,0.475308341,0.837137588
0,0.008796852,0.93300748,0.475503339,0.854853826
0,0.034633901,0.919756991,0.474625847,0.954379176
0,0.041676001,0.937081649,0.521620436,0.970311697
0,0.009666741,0.939971763,0.539609028,0.832512017
0,0.017708525,0.94427364,0.542436504,0.885237476
0,0.009748488,0.937453787,0.500999366,0.841702694
0,0.010714475,0.929953586,0.445961098,0.956707077
0,0.003878303,0.930628183,0.439282406,0.72669831
0,0.025525661,0.941678034,0.453322283,0.965655894
0,0.006006846,0.871249299,0.336323307,0.79463071
0,0.008018072,0.942939261,0.490128211,0.786709798
0,0.005729779,0.948566074,0.503924341,0.82646552
0,0.007941941,0.921127066,0.425876274,0.888593282
0,0.007303565,0.934187393,0.495490664,0.789249327
0,0.009290455,0.912663164,0.525569151,0.825044593
0,0.008003095,0.896148691,0.341003266,0.924509478
0,0.007938821,0.936452788,0.538390289,0.776944705
0,0.007141319,0.920385235,0.423097548,0.853432899
0,0.012632722,0.79427718,0.324964657,0.880974695
0,0.037408932,0.917960656,0.428654999,0.984641896
0,0.007893267,0.933738645,0.489786964,0.821265532
0,0.020819904,0.93121051,0.444449861,0.961514043
0,0.00926175,0.884449223,0.283332521,0.870786347
0,0.003530722,0.912389529,0.426656267,0.837863168
0,0.010126021,0.933282903,0.48461951,0.818332981
0,0.010975941,0.929246087,0.429434992,0.890256069
0,0.025813336,0.942189989,0.528542875,0.966804728
0,0.013054561,0.933674864,0.500999366,0.893944433
0,0.009442716,0.933372336,0.483059523,0.816337636
0,0.014306976,0.93543972,0.492858187,0.922725761
0,0.020942212,0.928364855,0.463023449,0.922665296
0,0.005049594,0.931422572,0.492273193,0.96233032
0,0.011404645,0.93334249,0.470774631,0.851709647
0,0.011783427,0.920752342,0.43660118,0.896242102
0,0.016766874,0.938154062,0.472529615,0.914109502
0,0.013517587,0.922126469,0.433042461,0.88176074
0,0.016643318,0.952055647,0.652708039,0.895456057
0,0.098378476,0.938705083,0.490566958,0.995102337
0,0.011719776,0.93511027,0.486715741,0.852556157
0,0.002957869,0.912799056,0.425681275,0.880883998
0,0.008668928,0.93315478,0.477160825,0.908486259
0,0.007360975,0.92970599,0.464632184,0.8378934
0,0.02956309,0.918612968,0.408716424,0.966986123
0,0.004311375,0.934363956,0.508068054,0.836805031
0,0.071737686,0.951249353,0.546921464,0.972458204
0,0.006124162,0.931749296,0.489786964,0.766847054
0,0.053972999,0.931919615,0.470774631,0.974816338
0,0.033006449,0.937952593,0.524204163,0.966048916
0,0.010956596,0.94214951,0.471554624,0.920186232
0,0.007053332,0.919307353,0.49027446,0.929890861
0,0.008760659,0.938368648,0.514064252,0.848384074
0,0.011420869,0.927581022,0.437917418,0.886718868
0,0.007926964,0.932407831,0.481889533,0.816428334
0,0.019664837,0.866989271,0.424365037,0.896816519
0,0.019002125,0.941495513,0.4685809,0.886416543
0,0.007531334,0.928265267,0.464437186,0.850258488
0,0.008192798,0.930539757,0.484375762,0.815672522
0,0.006084848,0.931754169,0.499195632,0.833872479
0,0.012734438,0.938970112,0.515965485,0.866523566
0,0.050722463,0.926982838,0.414322625,0.972941923
0,0.0146427,0.950213709,0.587822357,0.901714182
0,0.008850518,0.927500714,0.457660995,0.840342232
0,0.012786856,0.937235641,0.447911081,0.929467606
0,0.035312214,0.942959285,0.502461853,0.965051244
0,0.023857024,0.926941787,0.439916151,0.984581431
0,0.063814465,0.837289631,0.358114366,0.980107023
0,0.010619,0.916579159,0.480134549,0.857604982
0,0.009129457,0.934071765,0.494613172,0.854460804
0,0.009520095,0.932500064,0.51889046,0.910693231
0,0.011216814,0.93627723,0.502364354,0.880158418
0,0.014398083,0.911858859,0.480670794,0.874777035
0,0.041131853,0.903155556,0.352849413,0.964144269
0,0.006763785,0.916659038,0.418076342,0.897965354
0,0.025010842,0.933747476,0.487836981,0.927351332
0,0.008262689,0.944558832,0.51542924,0.86876077
0,0.018218352,0.936067244,0.522595427,0.873870061
0,0.007683595,0.937441853,0.513576756,0.872721226
0,0.004395618,0.886145038,0.391459075,0.826405055
0,0.0097722,0.93234666,0.476673329,0.816942286
1,0.004526663,0.925291388,0.480427046,0.784351664
1,0.005350373,0.917744617,0.438453664,0.841249206
1,0.003461456,0.910202775,0.432116219,0.786800496
0,0.010839904,0.923350616,0.439916151,0.832270158
0,0.012753782,0.939556717,0.496953152,0.947032681
0,0.01062524,0.941549453,0.52576415,0.847718959
0,0.02391693,0.937630997,0.491103203,0.955830335
0,0.017502597,0.947294174,0.551747672,0.854672431
0,0.007646154,0.929559376,0.462925949,0.912779273
0,0.0178845,0.941216706,0.532394092,0.89974907
0,0.011108234,0.937038477,0.497440647,0.846963147
0,0.015125694,0.931017112,0.519426705,0.872025879
0,0.014504791,0.935319412,0.497586896,0.819360885
0,0.09257631,0.934838021,0.466825915,0.984430269
0,0.007946309,0.927726982,0.463364696,0.866735194
0,0.010715723,0.948489861,0.546043972,0.911116486
0,0.006381883,0.928960131,0.506069322,0.831605043
0,0.018969676,0.935295103,0.52118169,0.944735012
0,0.012765015,0.882382883,0.539999025,0.915832754
0,0.012238339,0.93549985,0.497343148,0.870997974
0,0.005820263,0.91442517,0.448739824,0.85161895
0,0.04079176,0.939245252,0.499000634,0.961090788
0,0.006145379,0.935162965,0.512358017,0.857363122
0,0.023612407,0.903515068,0.352703164,0.933760619
0,0.00546769,0.945076731,0.541559011,0.877649122
0,0.008872359,0.938650908,0.508214303,0.846781752
0,0.021150636,0.93895596,0.516940477,0.920609487
0,0.020655162,0.936329141,0.499878126,0.953744294
0,0.010018689,0.935477734,0.50509433,0.83849805
0,0.030116599,0.943586297,0.531272851,0.92538622
0,0.011464551,0.935721817,0.482084532,0.861353811
0,0.008709489,0.937577799,0.497538147,0.933095504
0,0.006372523,0.936509833,0.488568225,0.80191674
0,0.022013036,0.948752439,0.600350997,0.929104816
0,0.023795246,0.936672125,0.48452201,0.961211718
0,0.006215893,0.921895699,0.521084191,0.792302809
0,0.008314483,0.937242851,0.498171891,0.793542341
0,0.005963164,0.945153529,0.525374153,0.817667866
0,0.015242386,0.923288078,0.433724955,0.94494664
0,0.007097638,0.934648961,0.495051918,0.795174895
0,0.020416785,0.929418173,0.522107932,0.908183934
0,0.007019011,0.866140363,0.340028275,0.80666324
0,0.009815258,0.929694561,0.520109199,0.832965505
0,0.012453003,0.942966779,0.542095257,0.856456148
0,0.013716026,0.944534062,0.541217764,0.951930344
0,0.009033981,0.929656142,0.493004436,0.878495631
0,0.003898272,0,0.082825525,0.822414366
0,0.031204895,0.949119217,0.620338322,0.960516371
0,0.0069304,0.88238515,0.269000146,0.946125707
0,0.020242683,0.900008961,0.421586311,0.970281464
0,0.036814238,0.868184932,0.249305319,0.952897784
0,0.025631745,0.94887488,0.556183883,0.946760589
0,0.037861972,0.920275995,0.459562229,0.970855882
0,0.006701383,0.93232144,0.464144689,0.735133174
0,0.007225562,0.918182565,0.4513723,0.871390997
0,0.012600897,0.92656713,0.480329547,0.920972277
0,0.012843642,0.898566929,0.555062643,0.906339753
0,0.005130717,0.909028821,0.382927899,0.761223811
0,0.012408074,0.934366853,0.480865792,0.941651298
0,0.009936318,0.932900305,0.470969629,0.879614233
0,0.004262077,0.89941603,0.459220982,0.801463252
0,0.011802147,0.919701937,0.440744893,0.859781721
0,0.011058312,0.92421906,0.449081071,0.905976963
0,0.010895442,0.93121474,0.490615707,0.888502585
0,0.012043644,0.934684993,0.498903135,0.785681894
0,0.010690138,0.940587131,0.530834105,0.891253741
0,0.016144099,0.935543629,0.493248184,0.907246727
0,0.015293556,0.936733379,0.537220299,0.912325785
0,0.012987167,0.933959859,0.467508409,0.86984914
0,0.010703243,0.938512224,0.514356749,0.864770082
0,0.014297615,0.938641082,0.471457125,0.942618738
0,0.014075463,0.934834426,0.495051918,0.88832119
0,0.019611171,0.944025107,0.516745478,0.911872298
0,0.02115438,0.935063714,0.480378297,0.962662878
0,0.012242083,0.943321307,0.493296934,0.865646824
0,0.002879242,0.915126408,0.411690148,0.826677147
0,0.009883901,0.92912573,0.457612246,0.897693261
0,0.007402785,0.929370026,0.472822113,0.83898177
0,0.032278214,0.922260707,0.470335885,0.965897754
0,0.004999048,0.932510685,0.485838249,0.831000393
0,0.052349291,0.956747416,0.569053771,0.980530278
0,0.006370027,0.931914793,0.491639448,0.765577289
0,0.033372751,0.925375219,0.425730025,0.968860538
0,0.018387462,0.913374632,0.393750305,0.952776854
0,0.01160246,0.945216038,0.485253254,0.930344348
0,0.007413393,0.924270084,0.526934139,0.935937358
0,0.008190302,0.933274541,0.484765758,0.817546936
0,0.012409946,0.934360578,0.503631843,0.888018865
0,0.007366592,0.931976672,0.479013309,0.814251595
0,0.017152521,0.89457716,0.494028177,0.896937449
0,0.030092886,0.937576769,0.508653049,0.91226532
0,0.007583752,0.929783022,0.490371959,0.853553829
0,0.018372486,0.936127072,0.511480525,0.927169937
0,0.008624622,0.932778388,0.500463121,0.867884028
0,0.010704491,0.933253199,0.478135816,0.83946549
0,0.007860818,0.925094068,0.43196997,0.800314418
0,0.01469699,0.950669897,0.583386145,0.89999093
0,0.007742254,0.933544592,0.490469458,0.796112102
0,0.009102,0.921556875,0.422658802,0.861837531
0,0.030243275,0.938156546,0.494369424,0.964234967
0,0.013418367,0.917769004,0.427192512,0.937600145
0,0.061788263,0.897511363,0.430994979,0.978081446
0,0.008268929,0.926732872,0.477989568,0.840644557
0,0.008733202,0.926935812,0.448203578,0.83326783
0,0.012276405,0.933736322,0.509628041,0.91834205
0,0.010277035,0.935046075,0.488324477,0.890346767
0,0.016929744,0.916406093,0.457904743,0.893642108
0,0.042595811,0.918463606,0.394042802,0.987181425
0,0.009001532,0.917839894,0.468434651,0.882758412
0,0.027570585,0.925439765,0.449519817,0.940048977
0,0.007930084,0.942793546,0.499146882,0.852707319
0,0.017494485,0.941564105,0.550675182,0.897663029
1,0.00992259,0.93604721,0.506020572,0.804909756
1,0.013703545,0.872770124,0.369765515,0.891344439
1,0.003080178,0.909661538,0.448447326,0.812407413
1,0.009238661,0.838188848,0.201969483,0.805212081
1,0.013320395,0.887463919,0.377955443,0.891556066
1,0.003843358,0.837567977,0.270365134,0.760921486
1,0.012484204,0.892959364,0.434114951,0.880732836
1,0.008023688,0.909487104,0.387169112,0.835807359
1,0.008464248,0.923855785,0.435236192,0.824470176
1,0.004463637,0.924267613,0.46853215,0.782447018
0,0.008872983,0.912191758,0.425486277,0.793753968
0,0.014446757,0.940707546,0.478330815,0.956314055
0,0.008940378,0.936905101,0.494271925,0.833116667
0,0.024327537,0.937438516,0.486130746,0.957432657
0,0.009551296,0.925524729,0.444401111,0.934516431
0,0.01107516,0.943009284,0.545556476,0.891828159
0,0.009394042,0.936120425,0.495929411,0.810170209
0,0.019282935,0.938027253,0.519670453,0.900867672
0,0.015387784,0.937056325,0.5029006,0.820812045
0,0.10234539,0.938340318,0.482035782,0.986334916
0,0.008138508,0.910259833,0.477063326,0.813495783
0,0.017843938,0.955423282,0.572124994,0.878404934
0,0.00894537,0.9306562,0.504509336,0.843365481
0,0.014105416,0.932423208,0.512748013,0.939021072
0,0.034886007,0.845280371,0.432749963,0.965625661
0,0.010326333,0.932754014,0.483010774,0.874384013
0,0.004805601,0.891145453,0.451274801,0.816095777
0,0.031759651,0.909414042,0.384877882,0.947848958
0,0.004496086,0.934906261,0.506946814,0.853432899
0,0.018079195,0.926390871,0.451323551,0.916316474
0,0.004272062,0.933575122,0.475600838,0.872721226
0,0.009582497,0.936408444,0.475259591,0.857665447
0,0.011844581,0.937921195,0.506605567,0.862018926
0,0.0174533,0.934108444,0.48803198,0.941983856
0,0.010313228,0.935566155,0.504168089,0.845118965
0,0.062379837,0.945609382,0.500999366,0.986365148
0,0.010228985,0.934602336,0.480427046,0.837046891
0,0.008362532,0.949752756,0.559206357,0.915137407
0,0.006546625,0.930497565,0.467264661,0.800677208
0,0.019717879,0.949297497,0.612440891,0.919369955
0,0.013636151,0.939507095,0.498756886,0.939867582
0,0.006336954,0.926400623,0.501145615,0.784865617
0,0.007777823,0.935841668,0.484668259,0.780753998
0,0.005304196,0.949775216,0.523131673,0.849321281
0,0.015192464,0.945703043,0.564178813,0.887686308
0,0.007088901,0.913259554,0.396382782,0.914018805
0,0.007372208,0.938262982,0.511626773,0.813374853
0,0.012733814,0.941925822,0.546190221,0.85636545
0,0.005544444,0.904148485,0.40223273,0.776793542
0,0.010355662,0.934797896,0.504606835,0.836502706
0,0.010099188,0.937533802,0.505240579,0.835051546
0,0.016730681,0.952914313,0.626919514,0.944493152
0,0.007586872,0.937361643,0.514795496,0.887928168
0,0.0233135,0.947643865,0.644079364,0.946458264
0,0.014559081,0.94997565,0.597621021,0.941258276
0,0.003376589,0.88328261,0.357285624,0.877588657
0,0.012156592,0.880898612,0.461122215,0.905674638
0,0.036652616,0.88964979,0.35319066,0.958158237
0,0.028865433,0.946111888,0.557110125,0.946065242
0,0.033950596,0.922722085,0.53024911,0.952958249
0,0.011556906,0.943719501,0.603129723,0.838467818
0,0.015281076,0.929536685,0.522449179,0.891465369
0,0.011449574,0.923503663,0.459903476,0.892009553
0,0.008117291,0.932185488,0.568322527,0.885237476
0,0.006522913,0.922627942,0.489201969,0.785651661
0,0.003503889,0.915675278,0.494125676,0.797109774
0,0.011641773,0.922343429,0.466484668,0.848505003
0,0.013934434,0.934351773,0.533417833,0.925567615
0,0.010213385,0.908457215,0.385365378,0.9010793
0,0.009601842,0.934868814,0.496904402,0.825588778
0,0.0082552,0.936693157,0.480085799,0.863439852
0,0.020038003,0.93244832,0.482425779,0.917858331
0,0.005977516,0.9273498,0.512894262,0.883756084
0,0.008700753,0.928608812,0.432847463,0.801463252
0,0.007724157,0.942919641,0.526544143,0.860477069
0,0.018824902,0.930347414,0.462925949,0.957916377
0,0.014207132,0.926098966,0.451274801,0.8951235
0,0.029452014,0.929257185,0.453956028,0.93850712
0,0.027238605,0.935189042,0.495003169,0.979744233
0,0.009181875,0.906735857,0.344805733,0.813767875
0,0.007062692,0.924979335,0.444937357,0.863379387
0,0.005686722,0.913636112,0.42626627,0.840432929
0,0.017427715,0.892940354,0.339345781,0.940321069
0,0.002358183,0.900008135,0.366743041,0.773195876
0,0.08622438,0.954112373,0.509091795,0.989055839
0,0.042288168,0.937330715,0.497733145,0.968074493
0,0.009528831,0.908454583,0.386827865,0.918735073
